IKResults
version=1
nRows=231
nColumns=18
inDegrees=yes

Units are S.I. units (second, meters, Newtons, ...)
If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).

endheader
time	TH_x	TH_y	TH_z	TH_x_trans	TH_y_trans	TH_z_trans	SC_y	SC_z	SC_x	AC_y	AC_z	AC_x	GH_y	GH_z	GH_yy	EL_x	PS_y
      6.73000000	      1.02849011	   -172.78787239	     -0.68241587	      0.08623366	      1.17133631	     -0.21622928	    -28.54247265	     -2.21078312	      2.55729310	     69.54710497	     16.67800706	      4.56297194	     61.85282045	     42.52057995	    -72.82293576	     28.03611891	     48.06818136
      6.74000000	      1.19503825	   -172.71862735	     -0.62941144	      0.08623719	      1.17156660	     -0.21563595	    -28.90775066	     -2.46243718	      2.91495068	     70.17547290	     16.73439595	      4.33457467	     62.13455289	     42.31291936	    -72.82293576	     28.32881592	     43.05862944
      6.75000000	      1.22497210	   -172.67291388	     -0.65609953	      0.08625265	      1.17165104	     -0.21556332	    -28.86714379	     -2.47288267	      2.88147802	     70.22564962	     16.70193600	      4.34047639	     62.18075927	     42.30672258	    -72.82293576	     28.33289512	     43.06008569
      6.76000000	      1.26840267	   -172.66071366	     -0.72800059	      0.08606986	      1.17180938	     -0.21532184	    -28.86766833	     -2.52420629	      2.84556293	     70.29023223	     16.66701971	      4.34965018	     62.24825683	     42.31367113	    -72.82293576	     28.35560938	     43.05904674
      6.77000000	      1.29435004	   -172.62392260	     -0.74760839	      0.08617131	      1.17194465	     -0.21530717	    -28.83525462	     -2.53510595	      2.82149829	     70.33815021	     16.64404569	      4.35667880	     62.29039289	     42.31113760	    -72.82293576	     28.36268788	     43.05987346
      6.78000000	      1.46796576	   -172.69723395	     -0.78682012	      0.08591087	      1.17195054	     -0.21468160	    -29.00602804	     -2.64811258	      2.89056724	     70.60348965	     16.77487912	      4.27102852	     62.51518943	     42.34041491	    -72.82293576	     28.47524074	     43.02476777
      6.79000000	      1.49252491	   -172.65981697	     -0.81140287	      0.08594483	      1.17204242	     -0.21455701	    -28.97850279	     -2.66259030	      2.86371824	     70.63958897	     16.74965138	      4.27279243	     62.54595173	     42.33084924	    -72.82293576	     28.47201767	     43.02277909
      6.80000000	      1.52882427	   -172.63967569	     -0.88183115	      0.08582141	      1.17226248	     -0.21439826	    -28.99915693	     -2.73876882	      2.83992520	     70.69145450	     16.72797372	      4.27910831	     62.58253727	     42.33041513	    -72.82293576	     28.47347840	     43.00745659
      6.81000000	      1.55009579	   -172.60858990	     -0.89249057	      0.08580931	      1.17231856	     -0.21432893	    -28.97782427	     -2.74898710	      2.82335236	     70.73203694	     16.71353616	      4.28253306	     62.61376054	     42.32831455	    -72.82293576	     28.47832677	     43.00528741
      6.82000000	      1.64062137	   -172.62619374	     -0.93635479	      0.08565213	      1.17244321	     -0.21395690	    -29.07960949	     -2.85559011	      2.82204317	     70.85660643	     16.72977804	      4.27476565	     62.68552742	     42.34717718	    -72.82293576	     28.53128238	     42.97279791
      6.83000000	      1.66070419	   -172.59547484	     -0.93634625	      0.08562558	      1.17250142	     -0.21389230	    -29.06141013	     -2.85843449	      2.81155994	     70.89538904	     16.72375257	      4.27216367	     62.71220203	     42.34316724	    -72.82293576	     28.53562478	     42.96944913
      6.84000000	      1.82588098	   -172.60218661	     -0.93804580	      0.08551991	      1.17256053	     -0.21335413	    -29.27624704	     -3.00758976	      2.86060480	     71.13296044	     16.82786176	      4.20678451	     62.80637187	     42.36195016	    -72.82293576	     28.63920660	     42.89182346
      6.85000000	      1.83456975	   -172.57547433	     -0.94083261	      0.08552065	      1.17260780	     -0.21330583	    -29.25890694	     -3.00975733	      2.85151812	     71.15791482	     16.82114630	      4.20594549	     62.82242916	     42.35798204	    -72.82293576	     28.63858445	     42.88894838
      6.86000000	      1.84427096	   -172.55581063	     -0.94675779	      0.08553365	      1.17266445	     -0.21325145	    -29.24954170	     -3.01637614	      2.84336013	     71.18019585	     16.81486502	      4.20624035	     62.83607224	     42.35600175	    -72.82293576	     28.64062026	     42.88572861
      6.87000000	      2.01206326	   -172.41374837	     -0.88983501	      0.08554317	      1.17277037	     -0.21273926	    -29.65726060	     -3.23875689	      2.90982835	     71.58854176	     16.99832449	      4.01967549	     62.84032237	     42.34928608	    -72.82293576	     28.76285706	     42.65552442
      6.88000000	      2.01325705	   -172.40024396	     -0.89925897	      0.08555835	      1.17282692	     -0.21268842	    -29.64997945	     -3.24620251	      2.90096735	     71.60024293	     16.98904889	      4.02272488	     62.84555101	     42.34858692	    -72.82293576	     28.76105599	     42.65102023
      6.89000000	      2.01400196	   -172.39739345	     -0.90115076	      0.08561208	      1.17286836	     -0.21262916	    -29.64814138	     -3.24784741	      2.89932610	     71.60311854	     16.98718917	      4.02397190	     62.84731648	     42.34898555	    -72.82293576	     28.76140132	     42.65046619
      6.90000000	      2.03276132	   -172.39462460	     -0.94196359	      0.08543031	      1.17299159	     -0.21248250	    -29.67941452	     -3.29268805	      2.87272620	     71.62728982	     16.95811157	      4.03500340	     62.84394133	     42.35926713	    -72.82293576	     28.77831716	     42.62871006
      6.91000000	      2.03427017	   -172.39304828	     -0.94167120	      0.08546556	      1.17302229	     -0.21243302	    -29.68019473	     -3.29356381	      2.87205269	     71.63023245	     16.95752697	      4.03548195	     62.84433662	     42.36041191	    -72.82293576	     28.78030927	     42.62732478
      6.92000000	      2.03450868	   -172.39283986	     -0.94164627	      0.08548694	      1.17304868	     -0.21238150	    -29.68046385	     -3.29385462	      2.87206752	     71.63060764	     16.95749577	      4.03574548	     62.84428419	     42.36081404	    -72.82293576	     28.78080318	     42.62708313
      6.93000000	      2.03503669	   -172.39335549	     -0.94152012	      0.08548878	      1.17306920	     -0.21233684	    -29.68148118	     -3.29399025	      2.87203272	     71.63038909	     16.95749552	      4.03560419	     62.84377574	     42.36099757	    -72.82293576	     28.78131023	     42.62682388
      6.94000000	      2.13797851	   -172.42501491	     -0.95329933	      0.08535746	      1.17303737	     -0.21192480	    -29.80229818	     -3.35076224	      2.85057388	     71.68757608	     16.93464127	      4.05538849	     62.82276442	     42.42576609	    -72.82293576	     28.91259128	     42.58728322
      6.95000000	      2.13960255	   -172.43157722	     -0.94218327	      0.08540714	      1.17300275	     -0.21187556	    -29.81572583	     -3.34415319	      2.85682276	     71.68091613	     16.94355539	      4.04635916	     62.81081398	     42.42354421	    -72.82293576	     28.91659856	     42.58339901
      6.96000000	      2.14225886	   -172.43863895	     -0.93360594	      0.08544882	      1.17300720	     -0.21182950	    -29.83013624	     -3.34014134	      2.86246747	     71.67470760	     16.95102545	      4.03988076	     62.79899075	     42.42377988	    -72.82293576	     28.92325193	     42.57965348
      6.97000000	      2.14513923	   -172.44942215	     -0.92610780	      0.08549611	      1.17298742	     -0.21176607	    -29.84776305	     -3.33685786	      2.86816407	     71.66514969	     16.95814167	      4.03360233	     62.78490631	     42.42470336	    -72.82293576	     28.93064133	     42.57619712
      6.98000000	      2.14799297	   -172.46336718	     -0.91828559	      0.08554031	      1.17297375	     -0.21170788	    -29.86833004	     -3.33326523	      2.87455859	     71.65243002	     16.96567204	      4.02725226	     62.76822792	     42.42649436	    -72.82293576	     28.93903465	     42.57288188
      6.99000000	      2.27563291	   -172.42472441	     -0.86189677	      0.08566616	      1.17270249	     -0.21145757	    -29.97620277	     -3.31882937	      2.87926901	     71.68783175	     16.97518650	      4.01732421	     62.67061174	     42.49557900	    -72.82293576	     29.15578783	     42.52219753
      7.00000000	      2.26805240	   -172.44437926	     -0.85855807	      0.08572415	      1.17268456	     -0.21140385	    -29.99939547	     -3.31747966	      2.88671129	     71.66593953	     16.98386836	      4.00816007	     62.64875516	     42.49053160	    -72.82293576	     29.15473006	     42.51891238
      7.01000000	      2.26026023	   -172.46529920	     -0.85259748	      0.08577544	      1.17267232	     -0.21135851	    -30.02358078	     -3.31382341	      2.89538065	     71.64191882	     16.99357137	      3.99889421	     62.62468358	     42.48678629	    -72.82293576	     29.15492926	     42.51579028
      7.02000000	      2.25218131	   -172.48845789	     -0.84384002	      0.08583935	      1.17264562	     -0.21130784	    -30.04943475	     -3.30741471	      2.90531869	     71.61458064	     17.00446164	      3.98880212	     62.59773045	     42.48376817	    -72.82293576	     29.15573461	     42.51288137
      7.03000000	      2.24345145	   -172.51360906	     -0.83223563	      0.08591277	      1.17260853	     -0.21125978	    -30.07667844	     -3.29810905	      2.91667092	     71.58380206	     17.01665524	      3.97792069	     62.56774570	     42.48147671	    -72.82293576	     29.15698985	     42.51018565
      7.04000000	      2.23250981	   -172.53856368	     -0.81561368	      0.08603378	      1.17255759	     -0.21122933	    -30.10443803	     -3.28329213	      2.93021674	     71.54779802	     17.03053045	      3.96635523	     62.53101540	     42.48070324	    -72.82293576	     29.16103421	     42.50716375
      7.05000000	      2.21353434	   -172.48709755	     -0.74757910	      0.08633621	      1.17233905	     -0.21135485	    -30.08638221	     -3.18241104	      2.93121143	     71.46953701	     17.02173088	      3.95065040	     62.40587737	     42.48890342	    -72.82293576	     29.22944043	     42.49404329
      7.06000000	      2.20038191	   -172.52483021	     -0.74153277	      0.08640272	      1.17227678	     -0.21128231	    -30.12287847	     -3.17723301	      2.94375107	     71.42708348	     17.03331814	      3.94143429	     62.36854947	     42.48756109	    -72.82293576	     29.22940377	     42.49200181
      7.07000000	      2.18461590	   -172.56154742	     -0.72879440	      0.08650607	      1.17224145	     -0.21124824	    -30.15729949	     -3.16420680	      2.95852941	     71.37953571	     17.04666634	      3.93129118	     62.32570631	     42.48719580	    -72.82293576	     29.23030460	     42.49034941
      7.08000000	      2.06514704	   -172.47204510	     -0.73153508	      0.08682403	      1.17202521	     -0.21163249	    -29.99814635	     -2.95391553	      2.86332885	     71.08862813	     16.84974814	      4.03307430	     62.00933209	     42.50473965	    -72.82293576	     29.39891433	     42.51327170
      7.09000000	      2.04984691	   -172.51976652	     -0.70987790	      0.08691918	      1.17194700	     -0.21155922	    -30.03762943	     -2.93809982	      2.88507758	     71.04204573	     16.87229817	      4.01872290	     61.97132159	     42.50017322	    -72.82293576	     29.39507683	     42.51347842
      7.10000000	      2.02129640	   -172.55383500	     -0.63968595	      0.08718594	      1.17177177	     -0.21160117	    -30.03399126	     -2.86391846	      2.92245834	     70.97884500	     16.90562940	      4.00421365	     61.92086951	     42.48646414	    -72.82293576	     29.39152327	     42.52588628
      7.11000000	      2.00336504	   -172.60466184	     -0.62026365	      0.08726972	      1.17168189	     -0.21153554	    -30.07554469	     -2.84611845	      2.94487373	     70.92127943	     16.92786435	      3.98877472	     61.87485684	     42.48207330	    -72.82293576	     29.38437128	     42.52682000
      7.12000000	      1.95551378	   -172.61283200	     -0.54374488	      0.08760706	      1.17144666	     -0.21171691	    -30.01698358	     -2.71946471	      2.98178747	     70.79929774	     16.94805400	      3.97858268	     61.78710261	     42.46638322	    -72.82293576	     29.35672112	     42.55663632
      7.13000000	      1.92982535	   -172.67096568	     -0.52777981	      0.08772075	      1.17137531	     -0.21165842	    -30.06337697	     -2.70395924	      3.00809224	     70.73101087	     16.97163854	      3.96697467	     61.73367725	     42.46707388	    -72.82293576	     29.34886098	     42.55894028
      7.14000000	      1.82087573	   -173.02874541	     -0.67181042	      0.08776590	      1.17092822	     -0.21221469	    -29.30391156	     -2.17592881	      3.07441645	     69.88591526	     16.65628198	      4.42497999	     61.72106420	     42.37719822	    -72.82293576	     29.41414610	     43.44434403
      7.15000000	      1.79440792	   -173.08637532	     -0.63840587	      0.08789470	      1.17085068	     -0.21213871	    -29.36031482	     -2.15349454	      3.10427168	     69.82264986	     16.68870530	      4.40261226	     61.66646763	     42.37599613	    -72.82293576	     29.40040661	     43.44812985
      7.16000000	      1.74150059	   -173.08927998	     -0.53012312	      0.08826189	      1.17061341	     -0.21226159	    -29.36616481	     -2.04893893	      3.15022970	     69.74028788	     16.74055287	      4.35590927	     61.58777821	     42.37229249	    -72.82293576	     29.33889986	     43.48350052
      7.17000000	      1.70851263	   -173.14954898	     -0.50221571	      0.08838006	      1.17054113	     -0.21220577	    -29.42236867	     -2.02718274	      3.18443786	     69.66392753	     16.77488045	      4.33598201	     61.52419130	     42.37553968	    -72.82293576	     29.32118185	     43.48918633
      7.18000000	      1.47646602	   -173.43583302	     -0.62699723	      0.08842635	      1.17029918	     -0.21284289	    -28.77454726	     -1.59980264	      3.22139864	     68.71566619	     16.46233097	      4.37762097	     61.76644640	     42.67736513	    -72.82293576	     28.89446420	     46.33975150
      7.19000000	      1.46603718	   -173.45306027	     -0.53621205	      0.08874506	      1.17012007	     -0.21285663	    -28.82415368	     -1.54562911	      3.27973007	     68.64566404	     16.52365922	      4.35100882	     61.66140367	     42.69533842	    -72.82293576	     28.86299117	     46.35987984
      7.20000000	      1.43983236	   -173.51701276	     -0.49759088	      0.08885602	      1.17002692	     -0.21279069	    -28.88995891	     -1.51966072	      3.31878611	     68.56612067	     16.56562515	      4.32526331	     61.58659615	     42.69708855	    -72.82293576	     28.84488704	     46.36349719
      7.21000000	      1.41234629	   -173.48551446	     -0.37277358	      0.08928810	      1.16974509	     -0.21299464	    -28.88090981	     -1.39637810	      3.38835396	     68.45654464	     16.64330673	      4.26861295	     61.45113250	     42.70400682	    -72.82293576	     28.75231582	     46.40533881
      7.22000000	      1.23671855	   -173.46024050	     -0.34793361	      0.08948375	      1.16940930	     -0.21333506	    -28.77390398	     -1.15827179	      3.27916643	     68.16690329	     16.41252216	      4.31112892	     61.14196207	     42.99580545	    -72.82293576	     28.40961783	     47.09187691
      7.23000000	      1.22890929	   -173.48650972	     -0.27803844	      0.08983161	      1.16932322	     -0.21344649	    -28.77971668	     -1.08755239	      3.38492482	     68.05935729	     16.53842034	      4.23871097	     61.06974074	     42.96396246	    -72.82293576	     28.37209414	     47.16242038
      7.24000000	      1.19295451	   -173.56387208	     -0.24422865	      0.08992034	      1.16930583	     -0.21334068	    -28.84926342	     -1.06625364	      3.43518869	     67.96918079	     16.59111904	      4.21378199	     60.99749781	     42.96729086	    -72.82293576	     28.35684499	     47.17136005
      7.25000000	      1.11112887	   -173.65674339	     -0.24403579	      0.09013755	      1.16922658	     -0.21375075	    -28.56766493	     -0.96142865	      3.59381353	     67.69138910	     16.26814742	      4.12409889	     60.35267782	     43.22294897	    -72.82293576	     27.73348645	     54.79147488
      7.26000000	      1.07415076	   -173.73588943	     -0.20035538	      0.09021835	      1.16919807	     -0.21362577	    -28.64051860	     -0.93399392	      3.64607601	     67.59864829	     16.32235611	      4.10042518	     60.27564600	     43.22489876	    -72.82293576	     27.71835938	     54.78974628
      7.27000000	      1.05102138	   -173.72704472	     -0.07202826	      0.09062367	      1.16897392	     -0.21381607	    -28.62187330	     -0.80614893	      3.74943971	     67.46015270	     16.43314571	      4.04580258	     60.17002281	     43.20534771	    -72.82293576	     27.62110967	     54.80733419
      7.28000000	      1.01716335	   -173.91697163	     -0.20965443	      0.09057426	      1.16870818	     -0.21415024	    -28.30871544	     -0.44947634	      3.88457045	     66.73665244	     16.33868590	      4.11955481	     60.45167183	     43.50938838	    -72.82293576	     27.22739633	     55.75970532
      7.29000000	      0.97086468	   -173.94565926	     -0.09931732	      0.09079646	      1.16861111	     -0.21418600	    -28.35189328	     -0.38728445	      3.95772435	     66.63594768	     16.42492651	      4.06785519	     60.35626155	     43.50364178	    -72.82293576	     27.16884380	     55.78516012
      7.30000000	      0.93061712	   -173.95670954	     -0.00973008	      0.09105954	      1.16853438	     -0.21434054	    -28.38678790	     -0.33087878	      4.04144762	     66.50879783	     16.51817158	      4.01727481	     60.24672431	     43.51144143	    -72.80334626	     27.07596688	     55.82388922
      7.31000000	      0.84033180	   -173.88479614	      0.07787654	      0.09103235	      1.16845703	     -0.21452217	    -28.46762059	     -0.31620734	      3.98699643	     66.09991778	     16.40905331	      3.90226395	     60.11229917	     43.99075455	    -72.00775656	     26.36247328	     56.69643676
      7.32000000	      0.83568692	   -173.90855392	      0.15319096	      0.09128958	      1.16834924	     -0.21457954	    -28.48039553	     -0.23573695	      4.09520595	     65.98755100	     16.54424624	      3.82497040	     59.98807903	     43.98732225	    -71.97998929	     26.33755635	     56.75094596
      7.33000000	      0.77488162	   -174.00309122	      0.22517731	      0.09149632	      1.16861303	     -0.21481586	    -28.27704419	     -0.45089935	      4.04013859	     66.22809654	     16.30951779	      3.87987079	     58.31686583	     43.94483212	    -70.33524666	     26.17405856	     60.05376757
      7.34000000	      0.75667432	   -174.03302255	      0.32961070	      0.09172207	      1.16846100	     -0.21485268	    -28.33484684	     -0.35270547	      4.13910917	     66.12318520	     16.41044236	      3.85530117	     58.23284812	     43.95720933	    -70.33430296	     26.09187217	     60.07324859
      7.35000000	      0.78214059	   -173.98073390	      0.28311983	      0.09153100	      1.16828617	     -0.21483718	    -28.56518103	     -0.14628448	      4.27977668	     65.85154780	     16.43896602	      3.96670807	     58.25943372	     44.21430981	    -69.80297763	     25.45773673	     60.51634758
      7.36000000	      0.75884095	   -174.01217042	      0.38045615	      0.09179644	      1.16818707	     -0.21490128	    -28.59564677	     -0.06611259	      4.37406999	     65.73926378	     16.55255363	      3.90606088	     58.15122938	     44.22892109	    -69.77653157	     25.42023390	     60.54829582
      7.37000000	      0.73625714	   -174.01513711	      0.38980195	      0.09172026	      1.16827314	     -0.21504421	    -28.58001516	     -0.11652128	      4.34239441	     65.39698247	     16.53393439	      3.70398479	     57.80579823	     44.71773542	    -68.50825202	     24.89927840	     61.50828216
      7.38000000	      0.71539280	   -174.04877954	      0.49628737	      0.09198237	      1.16816948	     -0.21510307	    -28.61252646	     -0.04068109	      4.43841310	     65.30296499	     16.64512982	      3.65942530	     57.68303598	     44.72445814	    -68.49656058	     24.85844089	     61.53740543
      7.39000000	      0.75650945	   -174.08117328	      0.54018712	      0.09188546	      1.16821174	     -0.21509160	    -28.69120748	     -0.13552284	      4.45593073	     65.26097140	     16.65998960	      3.60727301	     57.09187021	     45.07040452	    -67.16157390	     24.26429949	     62.62554187
      7.40000000	      0.72888836	   -174.10049877	      0.64162844	      0.09205976	      1.16814816	     -0.21513544	    -28.71547844	     -0.05048170	      4.54903956	     65.16346880	     16.77075205	      3.55613609	     56.95714729	     45.06840617	    -67.14859357	     24.24784948	     62.65843397
      7.41000000	      0.72610363	   -174.06241503	      0.66140377	      0.09212168	      1.16825551	     -0.21522620	    -28.78000127	     -0.13431559	      4.51794536	     65.12493329	     16.73300978	      3.51307625	     56.10694525	     45.32781758	    -65.58515369	     23.95606371	     63.98613752
      7.42000000	      0.70478761	   -174.09466730	      0.77688507	      0.09226417	      1.16818676	     -0.21525585	    -28.80454312	     -0.05858128	      4.61589366	     65.04593428	     16.84159271	      3.48392594	     55.98065254	     45.32653730	    -65.58739686	     23.90496006	     64.01170421
      7.43000000	      0.73538643	   -174.07879889	      0.85411639	      0.09238676	      1.16820726	     -0.21533214	    -28.85215971	     -0.16504784	      4.58161719	     65.38440390	     16.71834681	      3.72351479	     54.47424450	     45.34433426	    -63.88958288	     23.65708271	     65.97343983
      7.44000000	      0.70992384	   -174.12695271	      0.96034359	      0.09246834	      1.16818510	     -0.21537149	    -28.89264314	     -0.09016532	      4.68649033	     65.31220672	     16.83809845	      3.69050623	     54.39671403	     45.34351047	    -63.88055373	     23.60858574	     65.99333311
      7.45000000	      0.65900637	   -174.20089981	      1.00437682	      0.09231932	      1.16832825	     -0.21517998	    -28.96422435	     -0.07292725	      4.75434894	     65.23116605	     16.90577363	      3.68083905	     54.32370111	     45.37021828	    -63.89078550	     23.59675325	     65.99402209
      7.46000000	      0.84958503	   -174.28080057	      1.03451060	      0.09226257	      1.16829675	     -0.21499508	    -29.15275605	     -0.10477331	      4.98671466	     65.20297987	     17.23210345	      3.56040589	     54.35240717	     45.61436026	    -63.01695053	     23.07459844	     66.54377417
      7.47000000	      0.82620183	   -174.28179566	      1.14456011	      0.09239918	      1.16824144	     -0.21506117	    -29.17306467	     -0.02449503	      5.06998677	     65.10439175	     17.33311773	      3.51057476	     54.22572747	     45.65952101	    -62.97875335	     23.03437562	     66.58521768
      7.48000000	      0.77157781	   -174.34892627	      1.18701671	      0.09226485	      1.16839882	     -0.21497161	    -29.23996384	     -0.01144850	      5.13667837	     65.02753304	     17.39814643	      3.50470783	     54.15303033	     45.69475281	    -62.98488491	     23.02721357	     66.58803258
      7.49000000	      0.82092087	   -174.36893481	      1.33769589	      0.09256686	      1.16855875	     -0.21505867	    -29.15985939	     -0.34343139	      4.93549679	     65.46343051	     17.37815775	      3.48021035	     52.29568629	     45.96065603	    -60.40260842	     22.80028022	     69.21534088
      7.50000000	      0.76728318	   -174.42913735	      1.38513502	      0.09237531	      1.16873852	     -0.21500750	    -29.22296531	     -0.32708451	      5.00566173	     65.39612894	     17.44415636	      3.48262148	     52.23276051	     45.99793242	    -60.41314446	     22.79276218	     69.21532109
      7.51000000	      0.96870729	   -174.38201864	      1.45714984	      0.09229583	      1.16853059	     -0.21473449	    -29.58632578	     -0.27887495	      5.21958137	     65.40224829	     17.70802921	      3.48233405	     52.33265488	     46.19788793	    -59.89071788	     22.42399106	     69.60154367
      7.52000000	      0.91313585	   -174.43984753	      1.50296391	      0.09213860	      1.16870453	     -0.21465925	    -29.64364512	     -0.26384539	      5.28717217	     65.33574115	     17.77343585	      3.48038911	     52.26776588	     46.23523150	    -59.89902120	     22.41985290	     69.60279101
      7.53000000	      1.07740847	   -174.42632554	      1.57857487	      0.09215001	      1.16872066	     -0.21440873	    -29.84736958	     -0.37640031	      5.36763103	     65.35463905	     18.06730171	      3.18868954	     52.15330952	     46.61497536	    -59.03073241	     22.23475775	     70.24748100
      7.54000000	      1.01860890	   -174.47921639	      1.62487563	      0.09201240	      1.16889143	     -0.21439178	    -29.89942510	     -0.36474871	      5.43507945	     65.29348522	     18.13040522	      3.19253385	     52.08982835	     46.65386813	    -59.03975327	     22.22994153	     70.24887498
      7.55000000	      1.03064200	   -174.49534754	      1.77254754	      0.09219296	      1.16871823	     -0.21444142	    -29.92090974	     -0.27393937	      5.53545467	     65.24560150	     18.25424727	      3.15334178	     52.01334825	     46.70585976	    -58.99525993	     22.20484942	     70.28524349
      7.56000000	      0.98209391	   -174.54494767	      1.81339528	      0.09193879	      1.16895597	     -0.21437796	    -29.97214236	     -0.26776077	      5.60415741	     65.19199407	     18.32002590	      3.15773025	     51.95772437	     46.74987393	    -58.99498524	     22.20362599	     70.29054730
      7.57000000	      1.19965768	   -174.52300167	      1.95414625	      0.09194924	      1.16903788	     -0.21410640	    -30.21338407	     -0.62735983	      5.40010211	     66.02733185	     18.51397017	      3.48737256	     49.94851477	     46.80384111	    -56.50675339	     22.02528037	     73.74237587
      7.58000000	      1.14463246	   -174.57187840	      1.99644950	      0.09177682	      1.16923216	     -0.21408635	    -30.26259547	     -0.61789065	      5.46607870	     65.97772269	     18.57549488	      3.49475528	     49.90051208	     46.84780949	    -56.51455383	     22.02869341	     73.74244124
      7.59000000	      1.33608398	   -174.63092141	      2.05942656	      0.09171792	      1.16906476	     -0.21374907	    -30.43051378	     -0.61032307	      5.62742208	     65.98623315	     18.83948887	      3.37816463	     49.98237353	     47.03080355	    -56.30172514	     22.09073608	     73.89876031
      7.60000000	      1.27763955	   -174.67245681	      2.10188163	      0.09149765	      1.16927447	     -0.21374877	    -30.47363322	     -0.60353395	      5.69237427	     65.94299880	     18.90020837	      3.38713207	     49.93845188	     47.07586807	    -56.30574617	     22.09242264	     73.90078946
      7.61000000	      1.29884658	   -174.70852063	      2.24759770	      0.09150660	      1.16911015	     -0.21367896	    -30.52358306	     -0.52071585	      5.78718241	     65.93514694	     19.03261499	      3.33689887	     49.92960414	     47.15400353	    -56.23241746	     22.10384074	     73.94637439
      7.62000000	      1.24495885	   -174.75041207	      2.27980675	      0.09132971	      1.16928718	     -0.21370609	    -30.56847193	     -0.52372128	      5.85395971	     65.89505059	     19.09479922	      3.34864644	     49.88942847	     47.20423468	    -56.23194306	     22.11023618	     73.95038180
      7.63000000	      1.43775807	   -174.80322764	      2.44777549	      0.09124994	      1.16950689	     -0.21335932	    -30.75182928	     -1.01559710	      5.57775037	     66.31048341	     19.53425444	      3.18372159	     49.05159028	     47.60360426	    -54.77052563	     22.00646901	     76.66577910
      7.64000000	      1.38147750	   -174.83850323	      2.48406578	      0.09107920	      1.16966226	     -0.21338926	    -30.79030828	     -1.00855341	      5.64121041	     66.27448892	     19.59144256	      3.19837053	     49.01307252	     47.65048481	    -54.77720685	     22.01399097	     76.66576509
      7.65000000	      1.40331725	   -174.87645784	      2.60071300	      0.09106263	      1.16946544	     -0.21330663	    -30.84443022	     -0.90829916	      5.72966665	     66.27442524	     19.70484694	      3.17300116	     49.00960699	     47.73276665	    -54.73645217	     22.06551427	     76.69194398
      7.66000000	      1.35099595	   -174.90935879	      2.62846437	      0.09088243	      1.16961134	     -0.21336730	    -30.88093800	     -0.91005217	      5.79375626	     66.24396820	     19.76257049	      3.19048980	     48.97681580	     47.78375748	    -54.73861407	     22.07820488	     76.69388259
      7.67000000	      1.52804484	   -174.83668996	      2.65765061	      0.09075325	      1.16962662	     -0.21296132	    -31.23494619	     -1.09519813	      5.77937002	     66.32622261	     20.10971438	      2.85373523	     49.04726071	     48.26395507	    -54.12279540	     22.04702815	     77.41659980
      7.68000000	      1.47263190	   -174.86363441	      2.69014086	      0.09056882	      1.16976877	     -0.21305246	    -31.25956896	     -1.09422586	      5.83932232	     66.30103736	     20.16210415	      2.87394360	     49.01532618	     48.30942169	    -54.12829371	     22.05813584	     77.41729260
      7.69000000	      1.48843820	   -174.92299171	      2.79862626	      0.09054054	      1.16955208	     -0.21299205	    -31.28222506	     -1.01646758	      5.91780650	     66.31268898	     20.26413367	      2.85743258	     49.00695925	     48.38091388	    -54.08965200	     22.13541044	     77.44987960
      7.70000000	      1.43858038	   -174.95055553	      2.82262672	      0.09036134	      1.16969401	     -0.21307403	    -31.30780126	     -1.02141574	      5.97484741	     66.28934912	     20.31424921	      2.87685551	     48.97796300	     48.42681154	    -54.09249849	     22.14981624	     77.45186255
      7.71000000	      1.60497649	   -175.11860718	      2.79611241	      0.09009947	      1.16958511	     -0.21261492	    -31.38232004	     -1.03774797	      6.08533696	     66.34885551	     20.52072920	      2.79197485	     49.01270380	     48.60395061	    -53.90651749	     22.43140707	     77.60886015
      7.72000000	      1.55377973	   -175.13492508	      2.82512021	      0.08993328	      1.16969937	     -0.21274067	    -31.39830895	     -1.03919097	      6.13833308	     66.33064517	     20.56757401	      2.81046178	     48.98672889	     48.64569868	    -53.90855466	     22.43976187	     77.61150944
      7.73000000	      1.55121459	   -175.16983049	      2.92390500	      0.08994439	      1.16950092	     -0.21275417	    -31.40901807	     -0.98268016	      6.19981363	     66.34064808	     20.65956882	      2.77889598	     48.97384228	     48.71261495	    -53.85616442	     22.49240123	     77.65705404
      7.74000000	      1.50603354	   -175.18804392	      2.94296613	      0.08977715	      1.16961404	     -0.21286560	    -31.42631760	     -0.99045294	      6.24787283	     66.32507440	     20.70168742	      2.79739436	     48.95133428	     48.75483071	    -53.85663651	     22.50579202	     77.66051019
      7.75000000	      1.58312926	   -175.27727520	      2.96741628	      0.08969320	      1.16967158	     -0.21260574	    -31.45410097	     -1.18652661	      5.79657696	     66.78853623	     21.07575698	      3.01844539	     47.83042791	     48.85456860	    -52.98457823	     22.78750656	     81.09866148
      7.76000000	      1.54097267	   -175.28705387	      2.98908124	      0.08953411	      1.16974591	     -0.21274498	    -31.46343677	     -1.19051404	      5.83981619	     66.77897740	     21.11217004	      3.03924065	     47.81510897	     48.89251297	    -52.98939594	     22.79907239	     81.09822729
